,id,first_name,last_name,gender,City,Job Title,Salary,Latitude,Longitude,clean_salary,rank
919,920,Petrina,Unitt,Female,Miaoya,Nuclear Power Engineer,$83226.42,32.315889,107.873926,83226.42,186.0
920,921,Philomena,Orrum,Female,Copán,Analyst Programmer,$40069.90,14.849725400000002,-89.1467832,40069.9,673.0
921,922,Eben,Copello,Male,Jaguaruana,Web Designer II,$64732.48,-4.8371531999999995,-37.7662816,64732.48,400.0
922,923,Traver,Stillwell,Male,Perico,Occupational Therapist,$79520.50,22.7686569,-81.01749170000001,79520.5,226.0
923,924,Daven,Pick,Male,Xin’an,Legal Assistant,$49331.40,34.728584000000005,112.132488,49331.4,573.0
924,925,Rey,Girardy,Male,Malishka,Financial Analyst,$76783.48,39.737609899999995,45.392581299999996,76783.48,257.0
925,926,Ximenez,Nestle,Male,Sukorambi,Media Manager IV,$20017.61,-8.1189113,113.6621236,20017.61,901.0
926,927,Had,Lightewood,Male,Pignon,Sales Representative,$66709.45,19.3362853,-72.1164358,66709.45,374.0
927,928,Arny,Barson,Male,Madjeouéni,Assistant Professor,$52651.87,-11.82167,43.278059999999996,52651.87,533.0
928,929,Wadsworth,Ringer,Male,Quán Hàu,Nurse Practicioner,$70236.33,17.404421399999997,106.63797240000001,70236.33,332.0
929,930,Celestyn,Plesing,Female,Tielou,Web Designer II,$87248.53,32.904916,104.466646,87248.53,156.0
930,931,Ingar,McGougan,Male,Kiten,Structural Analysis Engineer,$63882.56,42.239717,27.776119,63882.56,410.0
931,932,Buiron,Hulland,Male,Handaqi,Financial Advisor,$37728.68,25.461545,118.31969,37728.68,697.0
932,933,Timofei,Crucitti,Male,Toroy,Professor,$62848.87,-6.1923925,106.82184029999999,62848.87,428.0
933,934,Clerc,Sanchez,Male,Prachin Buri,Statistician IV,$23920.37,14.1060399,101.3470213,23920.37,850.0
934,935,Rene,Ferenc,Male,Juvisy-sur-Orge,Analog Circuit Design manager,$55079.80,48.691081700000005,2.3741324,55079.8,514.0
935,936,Rori,Buttner,Female,Kowŏn-ŭp,Project Manager,$51438.29,39.43806,127.24306000000001,51438.29,555.0
936,937,Donnie,Warbys,Male,Finspång,Environmental Tech,$94374.57,58.6842321,15.7861546,94374.57,64.0
937,938,Raleigh,Trussler,Male,Las Minas,Legal Assistant,$52100.58,7.8005358,-80.7463852,52100.58,541.0
938,939,Dame,Kingswold,Male,Kratié,Desktop Support Technician,$32657.16,12.4896877,106.02875120000002,32657.16,754.0
939,940,Kayley,Mattityahou,Female,Golynki,Senior Financial Analyst,$35622.75,54.867559400000005,31.3957567,35622.75,724.0
940,941,Titus,Oxtiby,Male,Tengah,Senior Quality Engineer,$39837.19,-7.150975,110.1402594,39837.19,676.0
941,942,Marinna,Roger,Female,Jinqiao,Director of Sales,$75199.50,31.266133,121.611248,75199.5,269.0
942,943,Arlyne,Sandars,Female,Sterlibashevo,Help Desk Technician,$26910.64,53.43755,55.2578,26910.64,822.0
943,944,Berrie,Erdes,Female,Krasna,Account Representative I,$72022.79,48.224033899999995,23.9298885,72022.79,308.0
944,945,Fayth,Pluvier,Female,Gongdao,Physical Therapy Assistant,$40437.29,36.067108000000005,120.382609,40437.29,666.0
945,946,Belinda,Debow,Female,Tlatah,Executive Secretary,$53573.19,-7.2120117,111.692902,53573.19,524.0
946,947,Alexei,Durston,Male,Zhuxi,Cost Accountant,$15849.42,32.318255,109.715304,15849.42,945.0
947,948,Yule,Louche,Male,Kebon,Design Engineer,$50278.90,-6.183459,106.76474750000001,50278.9,563.0
948,949,Jasen,Ivens,Male,Gyodong,Compensation Analyst,$74819.52,37.783843700000006,126.283172,74819.52,270.0
949,950,Tremayne,Thickett,Male,Nalinggou,Software Engineer III,$65765.49,40.998490000000004,111.1617,65765.49,389.0
950,951,Levy,Kleinlerer,Male,Yichun,Mechanical Systems Engineer,$62584.59,27.815742999999998,114.416785,62584.59,433.0
951,952,Rustin,Wozencraft,Male,Santo Tomas,Human Resources Assistant I,$88195.81,7.5273576,125.6239227,88195.81,143.0
952,953,Christy,Callicott,Female,Severo-Zadonsk,Operator,$30192.09,54.047409200000004,38.404410999999996,30192.09,777.0
953,954,Honoria,Rapps,Female,Copán,Librarian,$70378.23,14.849725400000002,-89.1467832,70378.23,328.0
954,955,Neala,Harcombe,Female,Figueira Castelo Rodrigo,Dental Hygienist,$27831.09,40.8946241,-6.963561299999999,27831.09,809.0
955,956,Kinny,Salmen,Male,Cergy-Pontoise,Systems Administrator II,$62163.80,49.039076,2.074954,62163.8,438.0
956,957,Claribel,Rubertelli,Female,Ust’-Kut,Research Assistant III,$50676.27,56.7952392,105.88557140000002,50676.27,561.0
957,958,Reuven,Curtin,Male,Dokuchayevs’k,Statistician IV,$59545.48,47.758214,37.677248399999996,59545.48,465.0
958,959,Maurita,Tomlins,Female,Batutulis,Sales Associate,$16321.66,-6.621521899999999,106.8075136,16321.66,940.0
959,960,Gabrila,Halegarth,Female,Paris 14,Physical Therapy Assistant,$16156.38,43.494573700000004,5.8978018,16156.38,943.0
960,961,Faun,Jamieson,Female,Bestala,Systems Administrator II,$30266.46,-8.245185099999999,114.9724513,30266.46,775.0
961,962,Lilas,Short,Female,Storuman,Engineer I,$61503.28,65.0081559,17.006140600000002,61503.28,443.0
962,963,Duff,Mussettini,Male,Misasi,Information Systems Manager,$20105.44,-3.012309,33.0873408,20105.44,899.0
963,964,Beltran,Baudet,Male,Oytal,Payment Adjustment Coordinator,$89363.01,42.891141499999996,73.2320957,89363.01,130.0
964,965,Oliviero,Ghelarducci,Male,Corpus,Desktop Support Technician,$35178.18,13.2881184,-87.0336925,35178.18,729.0
965,966,Maribel,Palia,Female,Floresta,Actuary,$84566.91,-8.5969261,-38.5743503,84566.91,176.0
966,967,Cherey,Spittal,Female,Kenscoff,Automation Specialist IV,$25525.55,18.4521371,-72.2867105,25525.55,839.0
967,968,Leslie,Peye,Male,Pinaring,Financial Analyst,$72105.50,7.233333099999999,124.25,72105.5,306.0
968,969,Hewet,Dulwich,Male,San Agustín,Account Coordinator,$46495.22,14.8182209,-88.9377949,46495.22,597.0
969,970,Reagen,Malatalant,Male,Jiyang,Engineer III,$69976.55,36.978537,117.173524,69976.55,335.0
970,971,Dorise,Pedrozzi,Female,Yuktae-dong,Budget/Accounting Analyst II,$99250.83,40.026852000000005,128.161102,99250.83,9.0
971,972,Melonie,Ellcock,Female,Yuncheng,Office Assistant III,$17959.15,35.026516,111.00746000000001,17959.15,920.0
972,973,Tanny,Stit,Male,Yesan,Speech Pathologist,$42856.62,36.682612299999995,126.84839509999999,42856.62,637.0
973,974,Vinita,Blagbrough,Female,Stanisław Górny,Environmental Specialist,$59112.50,49.8922979,19.621588,59112.5,471.0
974,975,Kinnie,Kordovani,Male,Bryansk,Environmental Specialist,$65252.32,53.3249623,34.374358,65252.32,391.0
975,976,Stavros,Glynn,Male,Panggungrejo,Assistant Professor,$69033.20,-7.6385033,112.91481680000001,69033.2,350.0
976,977,Kylie,M'cowis,Female,Saint Louis,VP Sales,$36990.32,38.6206914,-90.4408037,36990.32,705.0
977,978,Bancroft,Daughtrey,Male,Sobang,Associate Professor,$94147.65,-6.611107400000001,105.77032870000001,94147.65,67.0
978,979,Mariette,Boam,Female,Citalahab,Structural Analysis Engineer,$42011.18,-7.481331599999999,108.41870290000001,42011.18,649.0
979,980,Celestyn,Wennam,Female,Radovitskiy,Technical Writer,$97060.13,55.126416799999994,39.7951718,97060.13,33.0
980,981,Claudianus,Harlowe,Male,Daet,Speech Pathologist,$82058.79,14.097615,122.95681100000002,82058.79,199.0
981,982,Gilbert,Pleat,Male,Shuangjiang,VP Quality Control,$29673.01,23.473499,99.827697,29673.01,780.0
982,983,Jarid,Petrazzi,Male,Chubek,VP Marketing,$69175.73,37.6254329,69.636351,69175.73,345.0
983,984,Andrea,Apple,Male,Mosfilotí,Account Executive,$97631.70,34.9563216,33.4271403,97631.7,27.0
984,985,Dannel,Chopin,Male,Nanjie,Cost Accountant,$32671.90,26.6849798,100.74921590000001,32671.9,752.0
985,986,Alta,Chaudhry,Female,Tambakrejo,Accounting Assistant III,$22750.50,-8.3010912,112.14898290000002,22750.5,864.0
986,987,Gris,Durrance,Male,Pittsburgh,Executive Secretary,$83121.89,40.44,-79.98,83121.89,189.0
987,988,Edd,Putley,Male,Tiannan,Staff Accountant I,$11209.81,39.343357399999995,117.3616476,11209.81,989.0
988,989,Fabiano,Clinton,Male,Aguaí,Software Test Engineer II,$56279.89,-22.0573092,-46.9774205,56279.89,499.0
989,990,Barn,Eskriet,Male,Botlhapatlou,Budget/Accounting Analyst IV,$36392.28,-24.023293,25.4896433,36392.28,713.0
990,991,Mic,Benbough,Male,Arbeláez,GIS Technical Architect,$89017.71,4.272793,-74.416014,89017.71,133.0
991,992,Scotti,Dusey,Male,Medveditskiy,Senior Cost Accountant,$75714.21,50.7842909,44.712888,75714.21,263.0
992,993,Levi,Ramsell,Male,Lluchubamba,Account Coordinator,$84527.06,-7.5231832999999995,-77.9710098,84527.06,177.0
993,994,Nilson,Dupree,Male,Öjebyn,Legal Assistant,$14880.62,65.4026,21.188668399999997,14880.62,952.0
994,995,Niki,Ashbrook,Male,Novozavidovskiy,Media Manager II,$67437.88,56.551478599999996,36.434717299999996,67437.88,368.0
995,996,Kathye,Grasser,Female,Dzaoudzi,Accountant IV,$65520.45,-12.782212199999998,45.2582086,65520.45,390.0
996,997,Haskell,Kempston,Male,Ban Talat Nua,Biostatistician I,$37021.92,7.9122744,98.3459726,37021.92,703.0
997,998,Holly-anne,Gerbl,Female,Guanaja,Speech Pathologist,$16200.10,16.4826614,-85.8793252,16200.1,942.0
998,999,Marysa,Purdie,Female,Sioah,Desktop Support Technician,$95912.44,5.586496299999999,95.35140159999999,95912.44,43.0
999,1000,Jewell,Haselden,Female,Springfield,Business Systems Development Analyst,$30556.12,39.8,-89.65,30556.12,773.0
